latitude,longitude,airline_sentiment
33.2094075476237,-120.241412110057,negative
31.8164124239951,-118.925608070699,negative
38.3058633524816,-119.555792884299,positive
34.8726353128083,-119.738971348615,negative
37.4418069319667,-119.43726570419,negative
35.887206656708,-120.059088871259,positive
37.8885042830147,-119.054423832052,negative
37.3793873788496,-119.956468894848,negative
37.3855800871823,-119.450671844326,negative
34.7232684628299,-118.927609431328,neutral
36.0387513716235,-119.174267012993,neutral
35.3535895532689,-119.511926477624,negative
39.1416841834189,-119.353241020368,negative
36.5191902808415,-119.474621976247,neutral
35.1598108096156,-119.217436879268,positive
35.8000099725058,-119.604196848558,negative
36.5716570256085,-118.893595302145,negative
38.6499873968999,-119.498051576426,neutral
35.5373538560454,-119.49353855241,negative
33.1723469303507,-119.719184010214,negative
36.231174993034,-119.548058999809,negative
37.15909932824,-119.106295564152,negative
36.4255628197916,-119.733723796349,negative
34.6501709175881,-119.337539290869,positive
36.9735551032944,-119.423188733917,negative
36.4586724005443,-120.162439168342,negative
38.2504085357697,-118.567734284687,negative
36.5038322743387,-118.608744660081,negative
37.8994150270113,-120.224666278681,negative
34.1087784424064,-119.792780421794,neutral
36.9318469136917,-119.815667916397,negative
32.9318304873064,-119.154667820873,negative
37.1334575858693,-119.63403631319,neutral
35.6822567353267,-119.060480319155,positive
34.563839311017,-118.97197414438,neutral
37.6857624988408,-119.212932230015,negative
37.9960442373758,-119.658087910409,negative
38.698180030029,-119.722330133969,neutral
37.5907689897124,-120.093881112539,neutral
34.6383427814745,-118.877668894542,negative
35.6446693591741,-119.756009864238,negative
37.3531949910622,-119.701375164623,neutral
37.6290481186965,-119.833049706311,positive
35.2162317522416,-119.704191857036,negative
36.8863122902603,-119.613209547192,neutral
37.1401298054182,-119.167051127587,negative
35.5867359061689,-119.756845871988,neutral
38.2553948095119,-119.560905588204,neutral
36.6172513674868,-118.589145936004,negative
34.5398671441504,-119.40305610918,negative
34.0403570849403,-120.142780920492,negative
36.8886416391716,-119.07726737012,negative
37.1573138360775,-118.729309981296,negative
39.3861826044568,-120.109375380069,positive
35.3801162986949,-119.19983147112,negative
38.7166751483791,-119.686899944943,neutral
35.0623494517263,-119.560809539633,neutral
32.7425849276664,-119.909395882516,neutral
34.2276237283858,-120.105321263586,negative
34.8351227256201,-119.906683638712,negative
35.4801508058305,-119.574090820648,negative
36.8574803871203,-119.165169289009,negative
37.7280618620587,-119.597321196307,negative
40.060836663539,-119.190090668611,neutral
35.052206924157,-118.989850897085,negative
38.1860789877019,-119.750128694549,negative
35.3423829551969,-119.90126764509,negative
35.8642288687774,-119.54721549688,neutral
38.3356147122804,-118.997287251162,negative
34.473642958049,-119.112931535538,negative
39.6189362571442,-119.580544988342,neutral
36.1672692375975,-119.099532910185,neutral
37.4285052985938,-119.637228745904,negative
38.3629010887732,-119.036391981842,negative
39.7410678503673,-119.256455641611,positive
38.2954932858534,-119.379962332882,neutral
36.7876919472879,-120.345265785079,negative
34.264178607004,-119.076619218133,neutral
36.8747941569568,-119.00244088586,positive
38.2911036608661,-119.453196592036,negative
39.0783378583274,-119.667058966641,neutral
38.0835733279895,-119.019732436626,negative
36.8660331263919,-119.302011521961,positive
33.4157657558546,-119.829914198001,negative
40.9633332639795,-119.400944913817,negative
38.0303658619431,-119.743132972195,positive
36.3417554080042,-119.97710089477,negative
36.6815925563216,-119.258503610886,neutral
35.7626758494842,-119.629235239841,negative
38.2190619620736,-120.097245078348,negative
39.7571155736415,-119.425894590756,negative
39.343552291035,-119.052792357334,positive
34.679914119504,-120.113446541726,negative
32.1945226446309,-118.725707435998,positive
35.3695268446305,-119.610127083607,negative
37.5756298682297,-120.212833639701,negative
40.129827983262,-118.972295904829,negative
38.1607003817511,-119.304377356669,negative
33.5740539463716,-119.603179144884,negative
34.7415874240445,-119.771850047267,negative
38.6294963990619,-119.579208083448,positive
35.7738740542328,-119.720906064078,negative
38.7756862904482,-120.070245464193,neutral
34.7509922741978,-119.706114549348,neutral
36.7000921039078,-119.644831352288,negative
33.6464268148089,-119.793369158974,negative
34.9830680918923,-118.29553172623,negative
36.095202567482,-118.512717377832,negative
32.2077192074793,-118.861331922561,positive
35.0703549015712,-118.802165015828,neutral
38.5043817941645,-120.0975738684,negative
35.9826242597168,-119.746193041668,negative
37.7613326816395,-120.51655676894,negative
38.2152288885826,-119.118527460207,negative
35.3626028129457,-119.787385096191,negative
37.9182725004317,-119.591826503488,negative
36.4131215311715,-120.591066158989,negative
35.7211187720362,-119.745903293766,positive
35.3146468823086,-118.84753593267,negative
36.2603469016906,-119.260791888328,negative
39.6960326513099,-119.009627075392,neutral
38.3886491221207,-119.239379471377,neutral
36.3841677411465,-119.122889063853,negative
34.4377120938526,-119.197963921678,neutral
35.7157707493008,-119.969008687676,positive
34.2574491583065,-119.141607901094,positive
37.9300555447646,-119.164175647072,negative
34.1916483353603,-120.140192731341,positive
35.6213505101858,-119.240164646572,negative
34.7371654748485,-119.699902507493,neutral
38.6255700752884,-119.223284613513,positive
37.2369142436257,-119.667082917572,negative
38.0897935953367,-119.106371986418,neutral
35.2718655271612,-119.457011003044,negative
41.2001970616929,-118.494857713772,positive
38.6800056690178,-119.327934735385,neutral
40.4126512172923,-119.811286374319,negative
36.2294375776945,-119.649227149745,negative
34.7535138581326,-118.691404531135,negative
33.1808347644634,-118.935043620832,positive
34.5206949228138,-118.480517546806,neutral
37.7173437753988,-119.867956913486,neutral
35.1121147838254,-119.685631376122,negative
35.829060261417,-118.999637915827,positive
36.1122528057761,-119.527516110081,neutral
36.0626013300532,-120.03931903533,negative
34.4116080465106,-119.021999220273,negative
35.4875698926125,-119.790732727777,positive
37.3307843223021,-119.533056706614,positive
36.1900133581537,-119.786912292771,positive
37.7906947097502,-119.559285098081,positive
34.6706663558411,-119.688399788436,negative
35.1756695870288,-120.129768080327,negative
38.0710718073897,-119.905135276953,neutral
36.1853741712508,-119.06309158068,negative
35.1089922268734,-119.91232200373,neutral
37.2360275227498,-119.131291780156,negative
34.6792054395113,-118.832252746514,negative
39.4985051259572,-119.106953282297,neutral
41.6700519740493,-118.978080342185,negative
33.6075304332656,-119.155300435238,negative
34.4580517597971,-119.245596103147,negative
33.7283369287757,-120.114842306863,negative
35.5195265129141,-119.780716590692,negative
38.1295805175908,-118.806125997756,negative
37.0042624024387,-119.509893537005,negative
33.3493454661688,-120.247805068079,negative
32.9218958814673,-119.773103267351,negative
33.8903847807725,-119.373997412095,negative
35.0303226320179,-119.377249803892,negative
34.717010115557,-119.184261590776,neutral
33.9596169228914,-119.926028607927,negative
35.8285844416259,-119.583030145557,negative
38.5216846563452,-119.148596813747,negative
36.3780570556459,-119.0476689638,negative
39.0624649119947,-119.176154020117,positive
35.3658858269453,-119.827915801076,negative
33.8920605016463,-119.213308445273,negative
38.6100057250191,-119.174720343062,negative
36.1584700054253,-119.441537021752,negative
38.3204583951307,-119.789917885776,negative
36.1697197047012,-120.10989081475,positive
37.2929615142323,-119.664313035737,neutral
35.8646864500241,-119.144317700726,neutral
32.9568958411138,-119.083150970313,positive
39.5781024866398,-119.679219047081,negative
30.437465195222,-119.682928035592,positive
36.5079477516586,-119.123810553789,negative
35.3515129725544,-119.644547841667,negative
38.2528521877139,-118.52824116093,negative
35.1747483100273,-119.644091729765,neutral
32.7613007477922,-119.80973743983,negative
36.7967005979363,-119.012014268512,neutral
39.1121006960945,-119.720545980389,negative
36.7246102495632,-119.338967054137,negative
37.9260723661576,-119.882956836557,negative
35.0315745661041,-118.603652464062,positive
36.7934121657319,-119.288478866029,negative
40.6469552623719,-119.113326821827,neutral
35.8791027977483,-119.521600283318,negative
34.5878740805407,-118.913009670455,negative
32.742486883014,-119.173594194689,negative
38.4271148022332,-119.018062129138,negative
36.6272816064714,-119.569088499493,negative
38.3852449116082,-119.189705912265,neutral
35.9710146198618,-119.416370150619,negative
35.2678252562442,-120.178261061624,neutral
37.6476941890165,-119.294582316223,negative
36.4896832849128,-119.421553940269,positive
38.5741697402629,-119.425945673569,neutral
39.5656101316299,-119.286619570218,negative
35.5887329723395,-119.432873686735,negative
36.9506793936592,-119.887327497872,negative
38.6103915307335,-119.772069198444,positive
34.7670687827732,-119.465105487557,negative
35.2709728720077,-120.348183061097,negative
38.875647682891,-120.861402219562,negative
39.2094286492135,-119.201099946019,negative
39.4621264434804,-119.747222161527,negative
37.8216109255333,-119.153680324594,neutral
34.8912044591446,-119.999506993523,negative
34.8424944643877,-119.289241520203,negative
34.8432019187091,-118.880075504761,negative
36.5839272515868,-119.28025167859,positive
34.5676373955819,-119.180720021869,negative
37.1169102675282,-120.065292316284,negative
39.2459675762619,-119.908902260045,negative
35.667191106165,-119.45612506885,negative
36.9483566048422,-118.881983812142,negative
37.6131091596863,-119.498499831748,positive
33.6046528035275,-119.546332783139,negative
34.7823235146715,-120.112328857762,positive
35.1872305689599,-119.215554684785,neutral
38.5203746925585,-118.544582416569,positive
37.1833463101994,-119.378324874446,negative
35.841093660564,-119.392334533799,negative
38.4393280843812,-118.673603469574,neutral
37.7414272184261,-118.891799791103,neutral
37.5660971401906,-120.074145981373,negative
37.1072679324268,-119.374671138615,negative
36.3567828072296,-118.682719598424,negative
37.5998067861959,-119.13847399308,neutral
35.7618454992605,-119.784418194272,neutral
37.7836435619682,-119.114059765364,negative
39.0524837808703,-119.631069214906,negative
36.1908518306163,-119.557084631349,neutral
32.7487867672725,-119.353345813697,negative
36.2947495945712,-119.276415828296,negative
34.5966806874828,-119.843145927595,negative
38.1439858560182,-119.819483594705,neutral
34.5646269275805,-119.211634220153,neutral
36.3778385587123,-119.003755825011,negative
38.3028001231857,-119.370016123862,negative
36.1711071045231,-118.893287187739,negative
35.2272562702535,-118.99722613479,positive
35.6527948813714,-119.698239612608,positive
34.5144112556585,-119.403346525011,negative
34.6054212272139,-119.124493585038,neutral
34.4980321354732,-119.311926601263,negative
36.5085978097428,-119.435641984597,negative
37.9949993961188,-119.425816116371,neutral
37.8385089518421,-118.830588198828,negative
37.4560216866535,-119.367387869792,negative
33.0582647195681,-119.152372172577,negative
38.7634834796694,-119.374575773168,negative
37.6059751628899,-119.926272498837,negative
38.9493863406864,-119.405504690027,negative
34.9836621564449,-119.73710665094,negative
34.9184830708182,-119.088495361224,neutral
39.008399698637,-118.283339497303,positive
34.7078803428736,-119.322847269641,positive
34.8603546529901,-118.969495793079,neutral
36.8111744045176,-119.365813192653,neutral
34.8163317206345,-118.872441590064,negative
37.6225287646704,-119.330421762732,neutral
37.2427303096757,-119.12351493736,negative
38.1176444086646,-119.852876378065,negative
37.3401251158856,-119.641104032281,negative
34.5318594252486,-119.690773548395,negative
35.2051923332245,-119.270350696481,negative
35.4591140115945,-119.099157418495,negative
37.3402877312096,-119.7111831284,negative
36.3125773504954,-119.995210672985,positive
36.1299292930322,-119.08249630478,negative
36.223637177659,-119.591402253231,neutral
37.3059793952308,-119.855709795143,negative
40.2457994725381,-119.06694305105,negative
30.5823426455372,-119.633218645164,negative
34.0518530286773,-118.91591722527,negative
37.0196215106528,-119.347166195134,neutral
38.8962586177111,-119.379404115337,positive
40.2153878352075,-118.298127217329,negative
36.0717943279814,-120.505366307585,negative
40.571242461612,-119.324446209288,positive
36.7577685158476,-119.176482777881,negative
33.1229216530411,-119.407811742874,neutral
38.9902209108285,-119.241667182251,negative
36.4596485144625,-120.451666981781,negative
39.1995013201389,-119.451083229921,negative
38.1375193161448,-119.216098884219,negative
38.9238072709133,-119.635661021128,neutral
38.6603781740497,-120.082574103174,negative
35.315789486097,-118.963994105739,negative
40.4200710334716,-119.896502691356,negative
38.5113879187418,-119.152306894779,positive
38.937520345798,-120.544171250992,positive
38.4715468816349,-118.836270290738,negative
35.9162526717925,-119.688075270875,negative
38.7149986025691,-118.894897349856,neutral
36.2261399255303,-120.018326024011,positive
34.9412576543972,-119.044315431378,negative
38.1654495542979,-119.580058803765,negative
36.8358825618806,-118.696793714532,negative
33.9094897774299,-119.435053563079,negative
36.8242196453061,-119.515582105789,negative
37.6264517711719,-119.404840572494,negative
37.9006150359354,-118.691519954579,negative
36.2202461117954,-119.808762606897,neutral
39.8443043685854,-118.610591118482,negative
38.1916165935689,-119.28297459397,positive
38.809568339704,-120.214034479619,neutral
33.7055815965715,-120.158308373148,negative
38.1822567959636,-119.58063954274,positive
38.3512299463097,-119.489634162252,negative
36.4000481620553,-118.993328743585,negative
36.9527184921569,-118.403364287449,negative
36.3292607680213,-119.144814595117,neutral
36.768963200551,-117.805720064088,neutral
34.8597236308181,-119.22811489352,negative
36.3687993379098,-119.238093269746,negative
36.2649784386824,-118.586642849813,negative
32.3447136503108,-120.046520162558,negative
37.1271295123364,-119.541849099228,negative
34.540645655193,-120.110093185427,negative
36.883075162095,-119.305126978915,negative
38.1142180981383,-118.811445400556,negative
37.2818396423503,-118.541467391465,negative
37.3155969004478,-119.80791794155,positive
35.221340893793,-119.440527515393,negative
40.3423879418781,-119.216865069679,negative
37.190674461697,-120.177489031783,negative
38.2330800759908,-119.149791139788,neutral
39.3494922704894,-118.987242237156,negative
38.3184813710325,-119.252524173894,positive
37.8271111708992,-119.130883264948,negative
36.3733035927225,-118.968900741219,negative
38.9975401517275,-120.749490724497,positive
34.0716720412262,-119.618369821812,positive
38.2849118676825,-119.707282861828,negative
38.7401598331288,-118.790812581293,positive
35.7103688903186,-119.932667292075,negative
33.5891288333662,-119.550679737519,positive
38.5941145370482,-119.73481875699,neutral
36.9422290595811,-120.279473861752,negative
36.9292797876727,-119.633181182759,negative
35.7735091136854,-118.593402236247,negative
37.1234815077533,-118.640491510441,negative
36.0211364903389,-119.244459528861,neutral
35.178495014352,-120.464459688139,negative
36.9143707738315,-119.114264403536,neutral
39.2413755890595,-119.250153993736,negative
39.0443320484771,-118.915732414564,negative
37.8226306938537,-119.915553604708,negative
36.5001662930799,-119.978828002633,positive
35.6007345945765,-119.78974788618,positive
37.5472386551546,-119.109950144522,positive
34.3061574656577,-120.384529640703,negative
33.0108553816363,-119.499392055915,positive
37.3800488343192,-119.309993214059,negative
37.3993861323091,-119.625958066878,negative
39.0511104036809,-118.283576443565,negative
38.0840036133509,-119.540007904963,positive
37.4158170596524,-119.902963728697,positive
36.0584947707857,-119.029046526084,negative
37.7203028663111,-119.880072879359,negative
41.6586289914912,-119.841499794673,negative
35.7487203044955,-120.089217047743,positive
37.6704906504052,-119.308926681856,negative
35.598403591352,-119.757921646847,neutral
37.3561360605287,-120.332234499134,neutral
37.4691386447896,-118.959359951833,negative
35.2777799096664,-118.80404080582,neutral
35.1436537792749,-119.756287537125,neutral
39.3296909017313,-119.72706697,negative
33.87676400375,-120.181221911068,negative
33.4462211643304,-118.977823888801,neutral
33.5258964821465,-119.20835645147,neutral
38.4817703153634,-119.269514574453,negative
35.2258780777446,-119.812832604416,positive
36.197486255591,-119.260728956509,negative
32.9132813504411,-118.504535153655,negative
37.7126812829971,-119.464450035425,neutral
36.1062424986548,-119.808646230444,neutral
32.7175037495752,-118.563460012983,negative
35.986035944945,-119.418087633089,negative
34.1064870593162,-119.41073950714,negative
37.9482412878205,-120.150694738765,negative
36.6729580935776,-118.866063895642,negative
36.1049759669966,-118.862238240496,negative
37.9798989952533,-119.247473321246,negative
35.5608707665569,-119.350798666698,positive
34.3507287930156,-120.264211350888,positive
36.7542045123867,-118.625448068134,negative
36.5198583958607,-119.819534773738,neutral
35.5836652782666,-119.377948657232,negative
37.9218427877846,-119.699812459445,negative
34.1002540833306,-119.151127897339,negative
34.5930159417142,-120.243869862003,negative
36.7972310150464,-119.257916347838,negative
35.5502858410051,-119.259857426338,negative
34.2811842964739,-119.078248844835,neutral
34.1366024277952,-118.748753925941,negative
36.2227681877705,-118.897735126622,neutral
39.0826163912905,-120.041264025351,negative
39.6999219422495,-119.254146427233,neutral
37.8130237463596,-119.695265202402,negative
35.6327436065088,-120.180624508133,positive
33.2495881307666,-120.103456323985,negative
35.2083596931904,-119.213358546575,positive
34.9112836416657,-119.631114206447,negative
36.1736051176653,-119.557821625919,negative
39.316980821979,-120.426483397386,negative
38.1364012410182,-119.137963469784,negative
35.9708143376142,-119.635229397071,negative
37.5084659826519,-119.071145165489,negative
36.5522088223145,-119.986828775251,negative
37.6414418111689,-118.385242454622,negative
33.0928996688911,-119.989042519835,negative
33.2869284791007,-118.481973805371,negative
34.4807358361543,-119.062147217082,negative
38.1767826009009,-118.870214545989,neutral
36.4090701963398,-118.954370137185,negative
37.3145996677304,-119.280458264535,positive
36.3866180793343,-119.092540061794,neutral
34.8504516651532,-119.178714897191,neutral
40.2485168342298,-119.183730034305,negative
36.223857729472,-119.670473238131,negative
36.2972644725025,-119.552600281412,neutral
36.2028962892242,-120.786644600507,negative
38.821229318628,-119.61971840999,negative
39.6855649138507,-119.369397625266,negative
36.8380061342144,-119.7554645691,negative
36.3549859812022,-118.753450397126,negative
38.1675868566092,-119.270859488006,negative
35.9509722909298,-119.629192149762,negative
35.4932181985658,-119.546281065719,neutral
38.6390954429173,-119.871806679552,neutral
34.9844995476014,-118.825238949601,negative
38.0952752267673,-119.671003661148,negative
33.596791917617,-118.933519214097,negative
34.2740958072474,-119.273250493751,negative
34.0296528707433,-119.014559464357,negative
35.7837394302666,-119.747636110227,positive
38.1413149124937,-118.791065839506,negative
38.2024504437478,-119.654899609975,negative
35.5819753935652,-118.627174038906,neutral
38.8691826110389,-119.742095504928,negative
38.3096438374948,-119.659334281358,negative
37.0024785902493,-119.203803485106,negative
40.9272009716087,-119.515345165574,negative
38.4264644354608,-119.43301454009,negative
38.9587283486393,-120.318382237504,neutral
37.2230104011688,-120.310827575378,negative
38.427136763751,-119.208505593007,negative
35.1671495728874,-119.724944142949,negative
33.9322908085813,-119.334110879224,negative
37.7547926024142,-119.880997238078,negative
34.7438753107379,-120.579876498977,negative
37.6745498546158,-120.106481229208,negative
33.8054968925379,-118.341843906615,negative
36.2770886721652,-119.569691230857,neutral
31.3838653401421,-119.971981105487,negative
41.4721195961838,-119.42830309638,negative
40.6071051718016,-119.918388430658,neutral
37.1037528975399,-118.476523771676,negative
39.2100701611351,-119.163683432023,negative
36.1315373701515,-119.690103162009,neutral
38.2885631451698,-119.331422166615,negative
39.9082406439007,-119.931976386739,positive
40.0061792201328,-120.088820957304,negative
38.378655254828,-119.233581768123,negative
37.7282898699849,-119.237466620397,neutral
34.8720654230359,-119.214716584229,negative
35.7405082899953,-118.546550939168,negative
35.2229736885065,-119.893485660594,negative
36.7618040572743,-119.370517147198,negative
36.191761644626,-118.854991999763,negative
36.7223262885823,-120.322944549336,positive
36.4513513652196,-119.241540126328,negative
36.4664089487112,-119.758760001882,negative
36.535357762229,-119.999538656248,positive
40.5217059313303,-118.910347431458,neutral
39.2231172594863,-119.167854381792,negative
37.7199730511362,-120.226063048657,negative
36.8650027858182,-119.436993325943,negative
37.256529651878,-118.758409779983,negative
37.9282030955875,-119.99973712921,negative
37.9264836038146,-119.52231986958,negative
39.2016051407298,-118.951430418719,positive
36.9001077842301,-119.656377846017,negative
33.8141643450116,-119.629980024972,negative
36.8609723779148,-119.964802653812,negative
39.0709046846579,-118.517758444249,negative
34.502110096644,-119.266695900723,negative
37.4287329304468,-119.225933199156,negative
38.4557902960296,-118.9746645901,negative
38.6007735612471,-119.642706570937,negative
40.7653987712822,-118.705850330275,negative
38.4169379144309,-119.728697107727,negative
38.0963059072661,-119.183054286213,negative
34.0935786697526,-120.011487880837,positive
37.8723626916758,-120.317778164465,negative
36.8306420135389,-119.88249388257,negative
37.7443569149142,-119.115891601786,positive
34.9840253138367,-119.933947425667,negative
36.8124603851239,-118.484661907386,negative
34.8247323305244,-119.872825170021,positive
38.4787351928738,-119.645897509271,positive
38.3158498971884,-119.832245581433,negative
38.7707242049715,-119.3412614545,neutral
37.0870415344193,-119.628562099507,negative
38.9361242066866,-120.650587085741,negative
35.4104481564445,-119.163611876358,negative
37.3238017160965,-118.75730536803,positive
37.0298433245823,-119.091689345807,negative
40.4895514233634,-120.086836265132,negative
38.5378924076273,-119.286201745101,positive
36.481798959951,-118.896799857699,positive
32.9761876870194,-118.929030342791,positive
35.028262992474,-119.980627278321,positive
40.142078734785,-119.705658138351,negative
35.9036923399713,-117.577140840309,positive
33.2145962738557,-119.751199608334,positive
35.0600461375251,-119.469466317629,negative
36.6044251141067,-119.414304373565,negative
37.804425942975,-120.000544649249,positive
38.2037417064195,-119.267945182014,negative
32.5093659998618,-118.90645331644,negative
34.1775761172989,-119.234927897197,negative
36.4363270750896,-119.136206244003,neutral
38.0156295125389,-118.947152884312,negative
38.0995601387885,-119.385685875493,negative
33.5211868606029,-119.642881265336,neutral
36.6251450536579,-120.240992522657,negative
35.2124087570935,-119.800705979761,neutral
35.4822279743956,-119.323132333255,negative
35.1956135376796,-120.143646698718,neutral
33.2818751382375,-119.475612685576,neutral
39.4429887580845,-119.647271140618,negative
36.7920669666607,-118.696821474941,neutral
37.5535094634873,-120.028613253029,negative
35.5169017851336,-119.603374475412,positive
36.5447413580405,-120.354832738806,negative
41.0762516629763,-119.487126410858,negative
33.3684014640736,-119.037989412,positive
37.0095952925753,-120.606053646137,positive
35.8087147118694,-120.155274264863,neutral
36.9170609705019,-119.337851404758,neutral
36.8406406405329,-119.156920114449,negative
37.2674265198059,-119.737722239467,negative
32.9943761433779,-119.025234707835,negative
36.9109337003986,-118.802792819885,neutral
35.1051553654624,-118.87923234697,neutral
38.7088659539562,-118.647746821751,negative
36.6896555050877,-118.955495666284,neutral
35.4839478249155,-118.889578740899,negative
34.9882163935694,-119.544492108606,positive
40.1760495243916,-119.382231086753,positive
34.1319235381171,-118.763420069563,positive
41.1580956816545,-119.606045133012,negative
42.0404345718719,-119.058255752602,negative
33.8134152266266,-120.093325908706,positive
34.9654370307725,-118.86807238151,positive
38.2345067522915,-119.260849237369,positive
36.2323377417941,-119.044582530582,positive
35.3668767815447,-119.871260701513,negative
36.345973659404,-118.606471564644,negative
33.7016843006499,-120.12521515935,negative
37.1935388978137,-119.342647049675,negative
34.7895716875569,-119.820892364053,negative
33.6473471740967,-119.378193329542,negative
38.4622944152775,-120.193664528167,negative
33.7313861354424,-118.667905632217,positive
36.1774425263585,-119.525338258745,negative
35.4544749284595,-119.288723213561,negative
37.5301973748334,-119.309387258261,neutral
36.3653409016806,-119.585822757723,neutral
38.196767705106,-119.999178104521,negative
36.7208594006168,-117.563957442504,negative
37.4172106413309,-118.965180925913,negative
36.1406371731037,-118.355613340853,negative
38.010787283555,-119.780489843724,negative
40.0288749128684,-118.874663934226,negative
35.9982068917392,-119.413095512387,negative
37.8557349685081,-119.408428810148,negative
39.5914623399334,-118.636217304666,negative
37.2171626186076,-119.496922175532,negative
33.261210539394,-120.016363939427,negative
37.0509670728721,-119.372402100391,negative
35.6503416431965,-119.713766508211,negative
38.2155031349062,-119.708669456534,neutral
35.3584127605388,-119.595651937199,negative
33.7180718401606,-119.350056017361,negative
36.6946287472366,-119.190254323995,neutral
40.3581435145789,-119.00267467828,negative
35.793254277514,-118.422950923554,negative
37.6099309552591,-119.976533308906,negative
36.102711690376,-119.579190619684,neutral
36.2923311311886,-119.646951016034,neutral
36.0168920383786,-119.440682983676,negative
37.3022064717807,-119.509661103655,negative
38.0012255517476,-119.245394463509,negative
36.7531975358844,-119.311718146245,neutral
38.0091166638701,-118.846728766458,negative
37.9026571988614,-120.326168996554,neutral
34.3362032496955,-119.244788467632,negative
35.5086133250537,-119.940715570994,negative
35.2587818161178,-119.749311520891,negative
36.9099457050524,-119.252674037257,negative
36.0201245755337,-119.500593936577,positive
34.1249638932583,-119.523972791443,negative
36.518129453432,-118.856916372581,neutral
39.9467156998956,-119.048480472794,negative
40.5353234500365,-120.276985182711,negative
33.6894651522211,-119.739040676774,neutral
36.0902493797725,-119.554060486435,negative
36.9252133258486,-119.069666120085,negative
37.418277567051,-119.334764929378,positive
34.1162207552561,-119.74109652532,neutral
37.3273444699279,-118.688923058809,negative
37.7935835542881,-119.34806492911,positive
38.5913819127847,-119.687017827415,positive
39.580234148389,-119.858589038535,neutral
35.275099045661,-119.055229141751,negative
38.0012919846687,-119.859193651744,negative
36.9258919133861,-119.15163303694,negative
39.7997303607039,-119.269536003498,positive
35.9949540190511,-119.18312637485,negative
35.3876496855501,-118.912369085453,neutral
38.6281001813536,-119.907068765271,neutral
36.0749464602292,-119.511856540891,negative
39.0461099752191,-118.954671098711,positive
33.9016881211144,-118.888774790254,positive
35.3785110679333,-119.397953460088,neutral
38.923925079443,-120.298016717046,negative
39.0210282192401,-119.449072577526,negative
36.9220392931068,-119.105358000616,neutral
31.2655342259628,-119.105473029626,negative
37.6438712387092,-119.22163210598,negative
37.3038127526975,-120.074045536879,neutral
36.6305014426958,-119.549478235636,negative
34.5528084028975,-119.495876195684,negative
34.5858419609014,-118.19520051277,negative
36.2938647701021,-118.11611600348,neutral
37.8451966644278,-119.913617102001,neutral
36.8575178153516,-118.928116129847,neutral
35.9592428976784,-119.301979158213,negative
39.9808591366206,-119.144405093279,negative
41.4736882569282,-119.051597314046,neutral
38.3453571232577,-119.883867967058,negative
35.2054739960263,-119.681098235556,neutral
35.7191079185111,-120.043106829964,negative
37.9431727624365,-118.617903328873,neutral
35.9640018580111,-119.546377677056,positive
34.8221209960553,-119.294735569946,positive
35.6473064622392,-119.139938984053,negative
41.2635772875824,-120.541561863477,negative
36.622295190862,-119.282863520625,negative
41.01163610933,-119.989758500971,positive
38.2592622949567,-118.998818120146,negative
36.405837874043,-119.78799541934,positive
33.6307529856344,-119.168431063191,negative
39.531970316971,-119.23667092283,neutral
35.1697609443721,-119.954056575794,negative
39.6320415413027,-118.674339247152,positive
35.5559088172179,-118.821553061882,negative
39.744529325812,-119.200375749373,neutral
38.0638333647705,-119.532179367546,neutral
38.4420340598434,-119.193701571106,negative
38.5457921790181,-119.006501934211,neutral
33.9353733441107,-119.085125498062,negative
34.0713790359147,-119.520079831782,positive
36.0340307388005,-118.936636709768,negative
36.312430874415,-119.542868470951,negative
38.1554228754878,-119.491284171734,negative
38.948707680584,-118.803473890545,negative
36.8941334666102,-118.604357103612,negative
37.4093904628201,-118.949413586681,negative
36.9540419201914,-119.896988343737,negative
35.1062968134734,-119.300059685434,neutral
37.5712341840642,-119.229695027166,negative
38.3263215620267,-119.747529996782,negative
34.0215165174662,-119.577831093881,negative
34.9798608629826,-119.550250306676,negative
37.5946464973547,-119.256673452008,positive
39.2286877811869,-119.547263684243,negative
33.8128266702337,-119.348001380124,neutral
32.6283602102867,-119.87080502529,neutral
33.9849192728871,-120.351697985575,negative
37.7494954412264,-118.901560910308,negative
35.8926992827611,-119.532079086175,negative
36.0943030829246,-120.611480988346,neutral
35.1089249958758,-119.656143657144,negative
37.075550672223,-118.802020915919,negative
39.2629491979689,-119.876868022388,negative
38.532643369217,-119.895256728483,negative
34.6442805900063,-119.33547719628,negative
38.8856804465639,-119.69354078384,positive
36.6387971253233,-119.635247574702,neutral
37.7662378500967,-118.611933003245,negative
39.2920761655309,-120.556013334173,negative
39.6872597019565,-119.226001844776,positive
37.5321354638842,-119.382650181591,neutral
34.6968428200789,-119.787287038672,positive
34.7230717807325,-120.172714762925,negative
37.8117229712227,-118.974373896303,negative
32.452837435276,-119.585657328492,negative
36.5076884198288,-119.175639933328,negative
33.6337806238253,-119.288739016248,negative
38.9299711949526,-119.883897873792,neutral
34.1260785097917,-119.435262922975,negative
35.5833996792584,-119.320487767479,neutral
38.4303939384953,-119.881829170782,neutral
36.5036186771913,-119.357656122882,negative
37.6690357791444,-119.755523303165,negative
36.0945791335055,-119.27011866961,negative
39.6377424403483,-118.785717362292,negative
35.2707466073868,-119.590658413848,negative
37.0658050111829,-119.290054961158,positive
40.1749028080875,-119.617049311246,negative
35.1558362669228,-118.533546914183,negative
